epoch,global_step,step_in_epoch,split,validation_index,loss,boundary_weight,loss_energy_optimized,loss_energy_consistency,loss_energy_bulk,loss_energy_boundary,loss_energy_boundary_x,loss_energy_boundary_y,learning_rate,optimizer_step_time_mean_ms,optimizer_step_time_p95_ms,optimizer_step_time_max_ms,optimizer_step_count,optimizer_basis_refresh_count,optimizer_peak_memory_mib,learning_rate_first,learning_rate_last,seed,K,hardware,tangent_response_mismatch_pre,tangent_response_mismatch_post,tangent_response_mismatch_ratio,tangent_gradient_rms,tangent_delta_rms,tangent_delta_max_abs,tangent_correction_rel_symmetric_pair,tangent_eta_cap_enabled,tangent_eta_star_mean,tangent_eta_applied_mean,tangent_eta_cap_fraction,tangent_line_search_numerator_mean,tangent_line_search_denominator_mean,tangent_subspace_dimension,tangent_coefficient_0_mean,tangent_coefficient_1_mean,tangent_direction_0_active_fraction,tangent_direction_1_active_fraction,tangent_second_direction_active_fraction,tangent_response_cost_k1_mean,tangent_response_cost_k2_mean,tangent_response_cost_k2_over_k1,tangent_response_orthogonality_max,tangent_coefficient_2_mean,tangent_direction_2_active_fraction,tangent_response_cost_k3_mean,tangent_response_cost_k3_over_k2,tangent_coefficient_3_mean,tangent_direction_3_active_fraction,tangent_response_cost_k4_mean,tangent_response_cost_k4_over_k3,tangent_coefficient_4_mean,tangent_direction_4_active_fraction,tangent_response_cost_k5_mean,tangent_response_cost_k5_over_k4,tangent_coefficient_5_mean,tangent_coefficient_6_mean,tangent_coefficient_7_mean,tangent_coefficient_8_mean,tangent_direction_5_active_fraction,tangent_direction_6_active_fraction,tangent_direction_7_active_fraction,tangent_direction_8_active_fraction,tangent_response_cost_k6_mean,tangent_response_cost_k6_over_k5,tangent_response_cost_k7_mean,tangent_response_cost_k7_over_k6,tangent_response_cost_k8_mean,tangent_response_cost_k8_over_k7,tangent_response_cost_k9_mean,tangent_response_cost_k9_over_k8,tangent_coefficient_9_mean,tangent_direction_9_active_fraction,tangent_response_cost_k10_mean,tangent_response_cost_k10_over_k9
34,816,24,val,34.0,7.104742172316155e-06,0.0,7.104742172316155e-06,1.2531184162783364e-05,7.104742172316155e-06,5.426441990467211e-06,1.5987955348092768e-06,3.827646455657934e-06,0.0016715736071742,,,,,,,,,0,10,nvidia_a40,0.0047833264660546,6.84561495973223e-05,0.0143313812732293,2.0481022917195545e-08,0.1597367543432682,3.011362568293113,0.1893548218800103,,,,,,,10.0,0.0113229657511557,0.0188357210786445,1.0,1.0,1.0,4.185186570199131e-07,5.9490771814306654e-08,0.142164393258427,5.549459452400316e-13,0.0192825012467932,1.0,2.6491203682409653e-08,0.4453080269497504,0.0305673062306536,1.0,1.6537002810837342e-08,0.6241837649954517,0.0326160436927336,1.0,1.060202300271184e-08,0.6410421418273238,0.0336267648645988,0.042288460915881,0.0396761077673527,0.0294212584975038,1.0,1.0,1.0,1.0,7.065567639590441e-09,0.666437684546146,4.439869130448612e-09,0.6282201488136727,2.4193732554751638e-09,0.5451459507373638,1.575607511573421e-09,0.6514006503266675,0.0275021202705203,1.0,1.3077713126556886e-09,0.830009007992555
34,816,24,train,,6.5210950387248045e-06,0.0,6.5210950387248045e-06,1.1538779120476984e-05,6.5210950387248045e-06,5.017684081752181e-06,1.5067575451835467e-06,3.510926536568635e-06,0.0016715736071742,84.82378255575895,216.9089525938033,225.21722316741943,24.0,8.0,9397.18701171875,0.001695918872699,0.0016715736071742,0,10,nvidia_a40,0.0048097357730362,6.583063858654059e-05,0.0137199660063146,2.1088861814650636e-08,0.1579271502647749,4.029498320838316,0.1882079846456883,,,,,,,10.0,0.0112153316889121,0.0186857799323327,1.0,1.0,1.0,3.7055123028798173e-07,5.87189719246121e-08,0.1592271973292892,5.287614158106195e-13,0.0196628350052258,1.0,2.6814392110611128e-08,0.4570676187417499,0.0304779922967959,1.0,1.6254779276194562e-08,0.6057356187837231,0.0324555112845442,1.0,1.0290849826389053e-08,0.6331268642281531,0.0332096679772709,0.0427870578714089,0.0394684064916252,0.0291064908389006,1.0,1.0,1.0,1.0,6.941401099887675e-09,0.6750717030809095,4.309887789490245e-09,0.6211929677512266,2.2848499147756047e-09,0.5302966374802328,1.4648043326564374e-09,0.6414070112393649,0.0274733365876393,1.0,1.2104996675241472e-09,0.8268303942044928
35,840,24,val,35.0,6.66297334129004e-06,0.0,6.66297334129004e-06,1.1619069322047577e-05,6.66297334129004e-06,4.956095980757536e-06,1.373648377659127e-06,3.582447603098409e-06,0.0016453743415657,,,,,,,,,0,10,nvidia_a40,0.0041893572423083,6.536605336618873e-05,0.0156382402551158,1.804288171031887e-08,0.1478039124427879,2.8037532569298413,0.1757937427152037,,,,,,,10.0,0.0113924211035117,0.0190970143929474,1.0,1.0,1.0,3.1500824388399894e-07,4.908713536819887e-08,0.1559597730808097,5.124499384676294e-13,0.0195726354797788,1.0,2.3098759409901904e-08,0.4705628569004094,0.0311601386256963,1.0,1.4238856755484885e-08,0.6165424449574702,0.0321793945185176,1.0,9.103114674969734e-09,0.6392804394174749,0.0336786562113884,0.044268887916791,0.0394622865306084,0.0288315214874967,1.0,1.0,1.0,1.0,6.1947306548937084e-09,0.6805137952594896,3.8842911955773205e-09,0.6269518815402759,2.134778169930403e-09,0.549795551648326,1.4197622516661826e-09,0.6650994535095,0.0280325593742378,1.0,1.1923149810159267e-09,0.839799321153004
35,840,24,train,,6.388661185080541e-06,0.0,6.388661185080541e-06,1.1330760767199854e-05,6.388661185080541e-06,4.942099582119311e-06,1.479122153933683e-06,3.4629774281856294e-06,0.0016453743415657,92.3761073499918,224.1591703146696,224.68844801187515,24.0,8.0,9397.18701171875,0.0016704979821019,0.0016453743415657,0,10,nvidia_a40,0.0045254142684322,6.483433229154333e-05,0.0143609083054669,1.966951223297028e-08,0.1543470201995003,3.746444776750419,0.1843623319745572,,,,,,,10.0,0.0113309475926586,0.0188291062470607,1.0,1.0,1.0,3.415760171479256e-07,5.5924983634476565e-08,0.1640368706409322,5.180234741748167e-13,0.019725529491087,1.0,2.6183028434667374e-08,0.4680392128844433,0.0309219301527927,1.0,1.5708708685140693e-08,0.5996140449231327,0.0319218140375855,1.0,9.987901220550081e-09,0.6357166760015813,0.0330280808596906,0.0436580747151932,0.0396697211047074,0.0289249381969514,1.0,1.0,1.0,1.0,6.769550682163544e-09,0.6784237967266944,4.185880871465469e-09,0.6189336564398487,2.201070300083746e-09,0.5262406143064887,1.4134013462287855e-09,0.6423135785814565,0.0273570219129638,1.0,1.1736348831259638e-09,0.830367888858391
36,864,24,val,36.0,6.826606271429153e-06,0.0,6.826606271429153e-06,1.2215537065421882e-05,6.826606271429153e-06,5.388930793992728e-06,1.69834195227279e-06,3.690588841719938e-06,0.0016183941556306,,,,,,,,,0,10,nvidia_a40,0.0046504696178724,6.803905920831516e-05,0.0146374054957989,2.0401895568074494e-08,0.1608184746446929,4.331146017504252,0.1921503458879605,,,,,,,10.0,0.0112872916038658,0.0191469105368982,1.0,1.0,1.0,3.601491623802065e-07,5.920891663215644e-08,0.1644114136089003,5.074498295387692e-13,0.0203502593038732,1.0,2.8026648040456365e-08,0.4733364872412481,0.0311954797724331,1.0,1.6201339081144978e-08,0.5779852146581413,0.0300056502417639,1.0,1.0082117237113954e-08,0.6223100165072247,0.0319112895392377,0.0453190651520096,0.0409595352065653,0.0286927696330257,1.0,1.0,1.0,1.0,7.056845888283646e-09,0.699910579104041,4.447206067680096e-09,0.6300697549088969,2.352599850827801e-09,0.5292142505207855,1.5365548084482854e-09,0.6531661222337,0.0272895959068202,1.0,1.291951205942527e-09,0.8407913263116157
36,864,24,train,,7.413374805693897e-06,0.0,7.413374805693897e-06,1.2879063592086e-05,7.413374805693897e-06,5.465688786392096e-06,1.586279608513364e-06,3.879409177878733e-06,0.0016183941556306,94.58555995176236,224.1114765405655,225.12415051460263,24.0,8.0,9397.18701171875,0.0016442655335333,0.0016183941556306,0,10,nvidia_a40,0.0053784028618817,7.130595815844834e-05,0.0133316768690732,2.40141563786711e-08,0.1706706573984555,4.675061061666973,0.2026553144418157,,,,,,,10.0,0.0110563302429322,0.0190917170678934,1.0,1.0,1.0,4.216789697681987e-07,6.678129946536978e-08,0.1598525346177573,5.302365391537822e-13,0.0201696156755057,1.0,3.0713717967862315e-08,0.4589994019072128,0.0307224735194703,1.0,1.7766572307019495e-08,0.5767673042747397,0.0317692298573608,1.0,1.1022399387775673e-08,0.619936493517037,0.0326203030189076,0.0432682833853195,0.0393392042155746,0.0293429299315901,1.0,1.0,1.0,1.0,7.51257872624166e-09,0.684624311324136,4.730494862457934e-09,0.6325813651293366,2.613156411319779e-09,0.5518989539570172,1.7248943721612367e-09,0.6589485618089911,0.028391200280133,1.0,1.428843661968987e-09,0.8292391871397701
37,888,24,val,37.0,6.204261901899185e-06,0.0,6.204261901899185e-06,1.094521886287276e-05,6.204261901899185e-06,4.740956960973574e-06,1.3429939173297317e-06,3.397963043643844e-06,0.0015906659510236,,,,,,,,,0,10,nvidia_a40,0.0040529245478978,6.463820357624436e-05,0.0159555463165941,1.7326676014443126e-08,0.1463225878324235,3.318563836046257,0.1730241304715076,,,,,,,10.0,0.0115639498041054,0.0189825413662844,1.0,1.0,1.0,3.205767646180393e-07,5.273528821182829e-08,0.1645344126416563,5.04806383511096e-13,0.0200913294885092,1.0,2.5603077807095743e-08,0.4854963832096784,0.0314590289629938,1.0,1.5454556296374875e-08,0.6035484758973738,0.0307781289985764,1.0,9.786315862911278e-09,0.6332111341122212,0.0328924288648852,0.0449373505002365,0.0401028597049963,0.0283869336033422,1.0,1.0,1.0,1.0,6.704790575040511e-09,0.6851296674285267,4.140111714727387e-09,0.6174343610219434,2.156931191235761e-09,0.5211383804574992,1.3889498112454102e-09,0.6439964013794153,0.0270682090516256,1.0,1.1659602679872201e-09,0.8394466286910471
37,888,24,train,,6.132002970835304e-06,0.0,6.132002970835304e-06,1.093669275573164e-05,6.132002970835304e-06,4.804689784896336e-06,1.4400386507988075e-06,3.3646511340975284e-06,0.0015906659510236,82.99565811951955,215.3496388345956,223.9752486348152,24.0,8.0,9397.18701171875,0.0016172535168014,0.0015906659510236,0,10,nvidia_a40,0.0045801244072217,6.423095892242158e-05,0.0140514584670041,2.023496763129754e-08,0.1548561535973499,4.619299830836776,0.1847190337111545,,,,,,,10.0,0.0111439593992048,0.0191281626428842,1.0,1.0,1.0,3.345239791041276e-07,5.8498354584084684e-08,0.1751965401186956,5.226820019760173e-13,0.0204343332842707,1.0,2.7594719689337088e-08,0.471764710077633,0.0313389730560509,1.0,1.5754019232785783e-08,0.570633861230611,0.0302305495841681,1.0,9.8496353440982e-09,0.6251246112083795,0.0325573450538506,0.0452934563338456,0.0399175718093309,0.0283592831642247,1.0,1.0,1.0,1.0,6.876316471655897e-09,0.6984871085489645,4.219768290789319e-09,0.6141900741502683,2.160718379393575e-09,0.5123106539920846,1.380915054874507e-09,0.639055801434061,0.0272052393199631,1.0,1.1519869291368e-09,0.8341467284887603
38,912,24,val,38.0,7.781998548297644e-06,0.0,7.781998548297644e-06,1.3565245429344614e-05,7.781998548297644e-06,5.78324688104697e-06,1.832708144343456e-06,3.950538736703514e-06,0.0015622235415898,,,,,,,,,0,10,nvidia_a40,0.0053464951371285,7.263693563152523e-05,0.0136253558896822,2.3149096526137713e-08,0.1712678445041515,3.34211090687887,0.2023247831599181,,,,,,,10.0,0.0110720598948035,0.0186874844688957,1.0,1.0,1.0,4.434003799836524e-07,6.587801458403144e-08,0.1488860135925316,5.135250588016479e-13,0.0198050493992785,1.0,2.9384212747935987e-08,0.4460781056323793,0.0298431473746511,1.0,1.798950559851371e-08,0.612269108919378,0.0330429458743354,1.0,1.1451327073359574e-08,0.6365174640521198,0.0334648397080537,0.0418697093127216,0.0385750799037849,0.0302266941379839,1.0,1.0,1.0,1.0,7.493592921443051e-09,0.6544811778561526,4.698564431531169e-09,0.6270197929743667,2.6544611427053e-09,0.5649551888797456,1.7752868477754107e-09,0.6687920589775318,0.028389095516897,1.0,1.4723184631760103e-09,0.829347153243293
38,912,24,train,,8.450365887395098e-06,0.0,8.450365887395098e-06,1.4442881694723362e-05,8.450365887395098e-06,5.992515807328268e-06,1.678196361605807e-06,4.31431944572246e-06,0.0015622235415898,78.80917315681775,166.50675535202012,224.96311366558075,24.0,8.0,9397.18701171875,0.0015894948723779,0.0015622235415898,0,10,nvidia_a40,0.0057550697373255,7.75264482918355e-05,0.0135588211581953,2.521880968066795e-08,0.1757740500593817,4.156620247029602,0.2064098597938219,,,,,,,10.0,0.0112024631796772,0.0186468950541844,1.0,1.0,1.0,4.707411213718106e-07,7.89817363182767e-08,0.1677068754221688,5.127561724762401e-13,0.0204218240307744,1.0,3.5520726898219634e-08,0.451660479503263,0.0300058407666671,1.0,2.057025088352472e-08,0.5828217519400402,0.0322383223663261,1.0,1.2851447086587724e-08,0.626382696815893,0.0331419796214352,0.0415938721207469,0.0381233313659977,0.0301939529171002,1.0,1.0,1.0,1.0,8.632523645212144e-09,0.672039760251744,5.4577863246302545e-09,0.6312242630122705,3.112571496965312e-09,0.5670787921751302,2.0772346486445315e-09,0.665953714421723,0.0290565288685935,1.0,1.6955914053941076e-09,0.8184708917775144
39,936,24,val,39.0,6.467393345585003e-06,0.0,6.467393345585003e-06,1.1611014752104646e-05,6.467393345585003e-06,5.143621406519643e-06,1.6113759771377925e-06,3.5322454293818507e-06,0.0015331016121285,,,,,,,,,0,10,nvidia_a40,0.0048591706740666,6.583352332794567e-05,0.0135911033771797,2.129712682196028e-08,0.1597646008875503,3.367094997905123,0.1894598721557508,,,,,,,10.0,0.0112472183965679,0.0187629074485027,1.0,1.0,1.0,3.404137611607087e-07,5.6543456461319844e-08,0.1664410502327769,4.961821516364242e-13,0.0200649567561442,1.0,2.6736652639326825e-08,0.4728625145308054,0.0302989789765976,1.0,1.6433623733409942e-08,0.6147094439282162,0.0331170206011669,1.0,1.036678594227114e-08,0.6307613998561088,0.033970567789844,0.0428003777740963,0.038428630523308,0.0290007210529224,1.0,1.0,1.0,1.0,6.799515933396354e-09,0.6559316478283418,4.112821461534422e-09,0.604862383489653,2.206857299721499e-09,0.5366348856247195,1.4486849642658051e-09,0.6564210164811516,0.0275973711584926,1.0,1.20950921105204e-09,0.8349060217852781
39,936,24,train,,6.526342436630686e-06,0.0,6.526342436630686e-06,1.152766563019753e-05,6.526342436630686e-06,5.001323193566845e-06,1.5197567392601216e-06,3.481566454306724e-06,0.0015331016121285,100.42791378994782,224.874334782362,225.32960772514343,24.0,8.0,9397.18701171875,0.0015610234512284,0.0015331016121285,0,10,nvidia_a40,0.0052375245964457,6.635606673285301e-05,0.0126933046600218,2.3172905208714816e-08,0.1675020721000081,4.490985913592089,0.1975988937951601,,,,,,,10.0,0.0111780253340493,0.0185038523865972,1.0,1.0,1.0,3.833178500152394e-07,6.426867514638004e-08,0.1683116017278881,5.377798139408709e-13,0.019850578383984,1.0,2.9406196841553284e-08,0.4577056606664062,0.0298721054466289,1.0,1.7543371516693992e-08,0.5966388323356009,0.033093309197571,1.0,1.1071955873944232e-08,0.6312539035729965,0.0336075570600673,0.042249894382548,0.0385377095124612,0.0294548368637147,1.0,1.0,1.0,1.0,7.249389333947371e-09,0.655177645629445,4.398251779132351e-09,0.6071097354062985,2.3304431389974104e-09,0.5297981116279381,1.4965246323135895e-09,0.6419320442018405,0.0277678773880002,1.0,1.230368533760081e-09,0.8222290261244367
40,960,24,val,40.0,6.547870685601509e-06,0.0,6.547870685601509e-06,1.1341739448759136e-05,6.547870685601509e-06,4.793868763157625e-06,1.3220234108458037e-06,3.4718453523118218e-06,0.0015033356760968,,,,,,,,,0,10,nvidia_a40,0.0047792853505521,6.715670822314889e-05,0.0141066585933403,2.1093669206013772e-08,0.156834572044157,3.3231946785452595,0.1881053154634652,,,,,,,10.0,0.0114427453129484,0.0189392428931153,1.0,1.0,1.0,3.270814457747768e-07,5.529295276117199e-08,0.1694361506587977,4.953767568024489e-13,0.0205513206028389,1.0,2.59713053244631e-08,0.4697780601901546,0.0299683989491978,1.0,1.5307558378199578e-08,0.589316317143628,0.0315378592149257,1.0,9.715993520324395e-09,0.6346000489985301,0.033827412624874,0.0432366831540566,0.039773387612615,0.0294499071022783,1.0,1.0,1.0,1.0,6.6948647229425926e-09,0.6892184202213666,4.189778013374067e-09,0.6258993231650932,2.2913750804012583e-09,0.5468902821997041,1.5125944132976976e-09,0.6600379383835915,0.028166402624533,1.0,1.2587957589575274e-09,0.8321614377802691
40,960,24,train,,6.192910284802302e-06,0.0,6.192910284802302e-06,1.1009115817998749e-05,6.192910284802302e-06,4.816205533196441e-06,1.385292977901028e-06,3.4309125552954124e-06,0.0015033356760968,80.69004708280166,207.4610002338884,224.43372011184687,24.0,8.0,9397.18701171875,0.0015318739735313,0.0015033356760968,0,10,nvidia_a40,0.0049191025972184,6.47757179987417e-05,0.013193559724622,2.200146021670232e-08,0.1581929514752083,4.298479307315373,0.1875763432747901,,,,,,,10.0,0.0111427647848464,0.0187504597726439,1.0,1.0,1.0,3.356053843509079e-07,5.916275703091293e-08,0.1769401526997006,5.332115356471175e-13,0.0201630813150925,1.0,2.7427250269555164e-08,0.4635578682690113,0.0302847448021433,1.0,1.6030158789330432e-08,0.5846623551712596,0.0319361942543107,1.0,1.0146796322758555e-08,0.6330061260106772,0.0336007172687819,0.0436268587125975,0.0388881357229277,0.0290578170104473,1.0,1.0,1.0,1.0,6.8877017769195585e-09,0.6792581662185465,4.186812734640358e-09,0.6084742352242127,2.193113263166303e-09,0.5241531920141473,1.4148066489136831e-09,0.6451580625005768,0.0277212371922978,1.0,1.1715875541938451e-09,0.8280196218756347
41,984,24,val,41.0,6.089144642442009e-06,0.0,6.089144642442009e-06,1.0888539288741473e-05,6.089144642442009e-06,4.799394646299465e-06,1.257517700218765e-06,3.5418769460806997e-06,0.0014729620323016,,,,,,,,,0,10,nvidia_a40,0.004678277411472,6.507582840425036e-05,0.0139389513793815,2.058663827729988e-08,0.1588690397251386,3.293876554128495,0.1869059088901325,,,,,,,10.0,0.0113407053399985,0.0189202810694952,1.0,1.0,1.0,3.299563179174507e-07,5.3042446594548754e-08,0.1608709636664852,4.86705351821997e-13,0.0201093941099997,1.0,2.5050722232704555e-08,0.472268643915093,0.0302631401508071,1.0,1.5539038445519723e-08,0.6204062255637082,0.0328253766034217,1.0,9.905865294661834e-09,0.6374602098738388,0.0338515350656907,0.0425294464469712,0.0393115296463965,0.0290683951271285,1.0,1.0,1.0,1.0,6.553294941801023e-09,0.6615515720874333,4.006632942831752e-09,0.6113445260550733,2.159299490935823e-09,0.539019480239023,1.412873399223481e-09,0.6543802817690004,0.0274424772440572,1.0,1.1817514265066396e-09,0.8364163754581018
41,984,24,train,,5.9722568675365e-06,0.0,5.9722568675365e-06,1.062136606270973e-05,5.9722568675365e-06,4.649109195173233e-06,1.3111994228368652e-06,3.337909772336368e-06,0.0014729620323016,76.71743010481198,106.13206662237644,224.01658445596692,24.0,8.0,9397.18701171875,0.001502081986338,0.0014729620323016,0,10,nvidia_a40,0.0051119097262907,6.411253279759169e-05,0.0125624601704855,2.3062698055419522e-08,0.1621985556135475,4.171322442656827,0.1926738545984236,,,,,,,10.0,0.0110840901274508,0.0188490119505033,1.0,1.0,1.0,3.277338042001054e-07,5.474023310542908e-08,0.1672144813044026,5.232224211337457e-13,0.0199737705861971,1.0,2.5421980585705225e-08,0.4645048523821331,0.030294839376449,1.0,1.523418949967986e-08,0.5993522793542476,0.0325339755371985,1.0,9.708188186822955e-09,0.6373308421726813,0.0338489549051613,0.0432073153070392,0.0389672786752922,0.029139007237476,1.0,1.0,1.0,1.0,6.535154385273526e-09,0.6733492539001372,3.992243028726506e-09,0.6111504448034203,2.125638193222219e-09,0.5328689981127827,1.3809877193031874e-09,0.6498869148834018,0.0277144684564057,1.0,1.147704883171535e-09,0.8310532194086924
42,1008,24,val,42.0,7.155487844677499e-06,0.0,7.155487844677499e-06,1.2659455522934494e-05,7.155487844677499e-06,5.503967678256995e-06,1.5152869213914328e-06,3.988680756865562e-06,0.0014420177206338,,,,,,,,,0,10,nvidia_a40,0.0047833939515557,7.020700765375176e-05,0.0147102253132543,2.039782544116561e-08,0.1607711360879932,2.605039936261619,0.1904045528102531,,,,,,,10.0,0.0116160087318638,0.0190837115891325,1.0,1.0,1.0,3.871486117582266e-07,5.5164967822931006e-08,0.1431448812083456,4.97926541501067e-13,0.0201485427245905,1.0,2.612305681236985e-08,0.4736201943901644,0.030404090673689,1.0,1.5901250701626383e-08,0.6087256949635237,0.0327713567854162,1.0,1.0350582719551102e-08,0.6510616571488841,0.0341970609713409,0.0426818829632612,0.0386802773389519,0.0296226482464926,1.0,1.0,1.0,1.0,7.018587178666026e-09,0.6780070190253027,4.424466389104086e-09,0.6304782171342406,2.503451527388036e-09,0.5659675700401243,1.6606263919684567e-09,0.6633966457105291,0.0284658283011617,1.0,1.3754730264634096e-09,0.8282940763723305
42,1008,24,train,,7.05815392986226e-06,0.0,7.05815392986226e-06,1.2225221208437114e-05,7.05815392986226e-06,5.167067278574854e-06,1.4330477774013298e-06,3.734019501173526e-06,0.0014420177206338,95.59459146112204,224.48100224137303,225.40943324565887,24.0,8.0,9397.18701171875,0.0014716838202242,0.0014420177206338,0,10,nvidia_a40,0.0050606213743215,7.063583933979677e-05,0.0139670758554667,2.2081495382589536e-08,0.1649222465940238,3.409904169969829,0.1982208433800984,,,,,,,10.0,0.0112457876065587,0.0192228331670225,1.0,1.0,1.0,3.689563872982972e-07,6.310503842358298e-08,0.171394657635251,5.091988153831812e-13,0.0204848707072582,1.0,3.0659613191099994e-08,0.4841330435156871,0.0310138335968689,1.0,1.7982849300162177e-08,0.5890589209251545,0.0319317282197889,1.0,1.1545740765783664e-08,0.641954366180802,0.0340281814920652,0.0426116019401272,0.0383368395170918,0.029928460514253,1.0,1.0,1.0,1.0,7.805497833956923e-09,0.6759029099907019,4.7700846544478945e-09,0.6123248753953092,2.616931319071604e-09,0.5480493205237253,1.7145066311042466e-09,0.6549154606729997,0.028620247239773,1.0,1.4016218348992467e-09,0.8188993432325484
43,1032,24,val,43.0,6.093225652707097e-06,0.0,6.093225652707097e-06,1.0858139449668686e-05,6.093225652707097e-06,4.764913796961588e-06,1.2935354019355557e-06,3.4713783950260327e-06,0.0014105404768995,,,,,,,,,0,10,nvidia_a40,0.0043026981442114,6.448655305506827e-05,0.0150059619061332,1.81815281119643e-08,0.1502040821558351,2.4272775406855245,0.178163441490484,,,,,,,10.0,0.0115051395820673,0.0194215917229305,1.0,1.0,1.0,3.481797293755336e-07,4.9046543850777765e-08,0.1414470736903144,5.181127607068005e-13,0.0199997451211206,1.0,2.3788456225462807e-08,0.4852024506232795,0.0308626719807182,1.0,1.4504283106935982e-08,0.609871677626509,0.0328690427338688,1.0,9.342359839110864e-09,0.6440989041121581,0.0341374454535053,0.0434228942379256,0.0385245442709281,0.0291776552949155,1.0,1.0,1.0,1.0,6.2364579937457155e-09,0.6675567278692858,3.8179830121647276e-09,0.612207037067552,2.084900978121868e-09,0.5460701217041685,1.3824261769308312e-09,0.663064951816789,0.0278825572177494,1.0,1.1604796317488287e-09,0.8394290317309483
